seed,config,iteration,tcr,mean_energy,sigma_energy
0,PSO,35,0.38436213991769547,210.08581456043726,4.965322361718356
0,PSO,36,0.38436213991769547,209.86215491327962,5.143736487324982
0,PSO,37,0.38436213991769547,209.62851424997652,5.3278595545939496
0,PSO,38,0.38436213991769547,209.3854144288718,5.536726044364568
0,PSO,39,0.38436213991769547,209.20693688854794,5.692019000494526
0,PSO,40,0.38436213991769547,208.94794363373362,5.904675880786063
0,PSO,41,0.38436213991769547,208.70421295494572,6.113738017330352
0,PSO,42,0.38436213991769547,208.51319765670047,6.283996325415802
0,PSO,43,0.38436213991769547,208.25444463369527,6.5077217820491295
0,PSO,44,0.38436213991769547,208.07111845406433,6.675009007824238
0,PSO,45,0.38436213991769547,207.86664345695735,6.848290844958197
0,PSO,46,0.38436213991769547,207.60748732965126,7.065361183038195
0,PSO,47,0.38436213991769547,207.4391481713081,7.1951221797305855
0,PSO,48,0.38436213991769547,207.20937720900253,7.409222324562808
0,PSO,49,0.38436213991769547,206.95699766597963,7.637481584617999
0,PSO,50,0.38436213991769547,206.7272497970195,7.854158828671674
0,PSO,51,0.38436213991769547,206.52267729836663,8.031460434086192
0,PSO,52,0.38436213991769547,206.29973031864682,8.242958545715448
0,PSO,53,0.38436213991769547,206.0797565438307,8.443834052654895
0,PSO,54,0.38436213991769547,205.83085107331013,8.6729518292959
0,PSO,55,0.3851851851851852,205.57733769595,8.904875747045553
0,PSO,56,0.3851851851851852,205.352788209257,9.092748835604505
0,PSO,57,0.3851851851851852,205.15230258918527,9.272840162582847
0,PSO,58,0.3851851851851852,204.8964700909869,9.496095660316005
0,PSO,59,0.3851851851851852,204.639726161363,9.72725085826447
0,PSO,60,0.3851851851851852,204.38490097372292,9.961248691207873
0,PSO,61,0.3851851851851852,204.17260440647192,10.142531720300566
0,PSO,62,0.3851851851851852,203.92845795541172,10.357142405888494
0,PSO,63,0.3851851851851852,203.72414582128928,10.54224349363635
0,PSO,64,0.3851851851851852,203.4643249028034,10.775629502326826
0,PSO,65,0.3851851851851852,203.24457549712844,10.979628976674313
0,PSO,66,0.3851851851851852,203.0379790065857,11.170191842639735
0,PSO,67,0.3851851851851852,202.77800431921997,11.40427890633629
0,PSO,68,0.3851851851851852,202.57079578682487,11.590413318448132
0,PSO,69,0.3851851851851852,202.39322551721503,11.764208028920038
0,PSO,70,0.3851851851851852,202.14985106035644,11.986467014839544
0,PSO,71,0.3851851851851852,201.92433269162092,12.200223682540948
0,PSO,72,0.3851851851851852,201.6667707766021,12.430920157469279
0,PSO,73,0.3851851851851852,201.51678092282242,12.563197423043954
0,PSO,74,0.3851851851851852,201.2997025638245,12.746968228787244
0,PSO,75,0.3851851851851852,201.03934229953347,12.982615563625673
0,PSO,76,0.3851851851851852,200.78617374880326,13.223299792214906
0,PSO,77,0.3851851851851852,200.5582340788621,13.43622152084119
0,PSO,78,0.3851851851851852,200.38149272587023,13.592609938364957
0,PSO,79,0.3851851851851852,200.16711531130997,13.792707677170084
0,PSO,80,0.3851851851851852,199.9314632394507,14.016191432499085
0,PSO,81,0.3851851851851852,199.7144716324189,14.218911036005222
0,PSO,82,0.3851851851851852,199.45926795824667,14.458702185845775
0,PSO,83,0.3851851851851852,199.23112189375166,14.667836083388282
0,PSO,84,0.3851851851851852,199.00471031645932,14.888534240301503
0,PSO,85,0.3851851851851852,198.76031381948548,15.115846501157938
0,PSO,86,0.3851851851851852,198.5112568830015,15.351320116508823
0,PSO,87,0.3851851851851852,198.3017196442864,15.539897211912002
0,PSO,88,0.3851851851851852,198.04356519866886,15.777865509315967
0,PSO,89,0.3851851851851852,197.78095265614655,16.01061125281177
0,PSO,90,0.3851851851851852,197.57445773018244,16.205905502803393
0,PSO,91,0.3851851851851852,197.3283402268475,16.433243752574448
0,PSO,92,0.3851851851851852,197.10806199657657,16.630148993211442
0,PSO,93,0.3851851851851852,196.8540734861469,16.872778242589582
0,PSO,94,0.3851851851851852,196.59811612410348,17.11286188158514
0,PSO,95,0.3851851851851852,196.3770298892494,17.31306940838758
0,PSO,96,0.3851851851851852,196.15246511005628,17.522737862543508
0,PSO,97,0.3851851851851852,195.913241708616,17.742100954726986
0,PSO,98,0.3851851851851852,195.66050347087577,17.98650966817873
0,PSO,99,0.3851851851851852,195.47975013834736,18.145214782664507
0,PSO,100,0.3851851851851852,195.30287536502917,18.312653311674424
0,PSO,101,0.3851851851851852,195.0621657993676,18.5276696194258
0,PSO,102,0.3851851851851852,194.83852444456485,18.743932236966288
0,PSO,103,0.3851851851851852,194.57660428374726,18.97897575222114
0,PSO,104,0.3851851851851852,194.34514957016106,19.195806894128083
0,PSO,105,0.3851851851851852,194.1139219683445,19.396319132366482
0,PSO,106,0.3851851851851852,193.89292834664377,19.589324022907196
0,PSO,107,0.3851851851851852,193.682781838741,19.771851621601062
0,PSO,108,0.3851851851851852,193.48572712334308,19.932807284464445
0,PSO,109,0.3851851851851852,193.24719553338198,20.146390010515574
0,PSO,110,0.3851851851851852,193.03563182720796,20.313289455625338
0,PSO,111,0.3851851851851852,192.77108153230202,20.54778091508862
0,PSO,112,0.3851851851851852,192.52450975105018,20.756734962151615
0,PSO,113,0.3851851851851852,192.2789669788835,20.9819564096318
0,PSO,114,0.3851851851851852,192.04173249451796,21.16963329617074
0,PSO,115,0.3851851851851852,191.81601923280337,21.358450768822074
0,PSO,116,0.3851851851851852,191.5967139017655,21.536122196312295
0,PSO,117,0.3851851851851852,191.35576318745944,21.750521413316147
0,PSO,118,0.3851851851851852,191.1276602689242,21.93236874929084
0,PSO,119,0.3851851851851852,190.91201174425052,22.116740679393434
0,PSO,120,0.3851851851851852,190.75581890852547,22.226413492820043
0,PSO,121,0.3851851851851852,190.52574031600665,22.42093532292197
0,PSO,122,0.3851851851851852,190.37922321506767,22.53011821696116
0,PSO,123,0.3851851851851852,190.16814105502232,22.69824430073063
0,PSO,124,0.3851851851851852,189.91708191932713,22.90908519593966
0,PSO,125,0.3851851851851852,189.67055531889963,23.12815773433267
0,PSO,126,0.3851851851851852,189.44734752503197,23.317179561702037
0,PSO,127,0.3851851851851852,189.2621771973706,23.477083178704703
0,PSO,128,0.3851851851851852,188.99411735091257,23.70641788160238
0,PSO,129,0.3851851851851852,188.77779757593066,23.89636258244529
0,PSO,130,0.3851851851851852,188.5548387452436,24.088045317868204
0,PSO,131,0.3851851851851852,188.29506417009918,24.325688754385677
0,PSO,132,0.3851851851851852,188.0372594268502,24.566585274755333
0,PSO,133,0.3851851851851852,187.8027817291976,24.778102019797725
0,PSO,134,0.3851851851851852,187.54781623674378,25.0209830186926
0,PSO,135,0.3851851851851852,187.28820743238367,25.2601923663498
0,PSO,136,0.3851851851851852,187.12806165433904,25.404547081572403
0,PSO,137,0.3851851851851852,186.88565522048054,25.625031512500506
0,PSO,138,0.3851851851851852,186.630618451638,25.868687114853927
0,PSO,139,0.3851851851851852,186.44418239446392,26.038102737824907
0,PSO,140,0.3851851851851852,186.19887119090302,26.26443657588178
0,PSO,141,0.3851851851851852,185.9739717328882,26.479477535657978
0,PSO,142,0.3851851851851852,185.7282757032497,26.71120400394594
0,PSO,143,0.3851851851851852,185.517151263505,26.914196420195974
0,PSO,144,0.3851851851851852,185.3033918777275,27.107514161545343
0,PSO,145,0.3851851851851852,185.066389659825,27.33347998517745
0,PSO,146,0.3851851851851852,184.81031714286476,27.57625634645671
0,PSO,147,0.3851851851851852,184.59797204359242,27.77601957639147
0,PSO,148,0.3851851851851852,184.35993868233277,27.993880892946645
0,PSO,149,0.3851851851851852,184.12662386947892,28.201937833945102
0,PSO,150,0.3851851851851852,183.86909273354132,28.443210610254443
0,PSO,151,0.3851851851851852,183.63148915744873,28.655275487451924
0,PSO,152,0.3851851851851852,183.37349946761847,28.896915129603467
0,PSO,153,0.3851851851851852,183.16693125256057,29.088118019540577
0,PSO,154,0.3851851851851852,182.9404814677301,29.30038882870242
0,PSO,155,0.3851851851851852,182.73468988341193,29.49985971128908
0,PSO,156,0.3851851851851852,182.56358517294007,29.67023630207423
0,PSO,157,0.3851851851851852,182.33742663203492,29.892636542708154
0,PSO,158,0.3851851851851852,182.08267315312457,30.13642522987705
0,PSO,159,0.3851851851851852,181.8628237493767,30.34158031566337
0,PSO,160,0.3851851851851852,181.66321992788428,30.53539642356824
0,PSO,161,0.3851851851851852,181.41153459557648,30.767415154934056
0,PSO,162,0.3851851851851852,181.1906925785476,30.973590445072606
0,PSO,163,0.3851851851851852,180.94771786074358,31.202897861843713
0,PSO,164,0.3851851851851852,180.6903025131064,31.44394487342949
0,PSO,165,0.3851851851851852,180.4321621547507,31.68425029625037
0,PSO,166,0.3851851851851852,180.2283771257965,31.875601198669134
0,PSO,167,0.3851851851851852,180.0177622285552,32.080416047955026
0,PSO,168,0.3851851851851852,179.86361101549795,32.224589083993415
0,PSO,169,0.3851851851851852,179.60356470513045,32.46327005760078
0,PSO,170,0.3851851851851852,179.40880920076648,32.647398656753666
0,PSO,171,0.3851851851851852,179.18807590394687,32.849195712405205
0,PSO,172,0.3851851851851852,178.94640879905864,33.08055504553157
0,PSO,173,0.3851851851851852,178.69160563306383,33.324358376524685
0,PSO,174,0.3851851851851852,178.4696024722728,33.52790428428726
0,PSO,175,0.3851851851851852,178.2310347165839,33.7559370970599
0,PSO,176,0.3851851851851852,178.03848686007882,33.93983647413996
0,PSO,177,0.3851851851851852,177.7910682678684,34.161572098348586
0,PSO,178,0.3851851851851852,177.5543013470213,34.3895148418952
0,PSO,179,0.3851851851851852,177.33015198254037,34.592567923861964
0,PSO,180,0.3851851851851852,177.12352851246493,34.78638880130434
0,PSO,181,0.3851851851851852,176.8644967947375,35.020666430133005
0,PSO,182,0.3851851851851852,176.6110068430656,35.26601371990687
0,PSO,183,0.3851851851851852,176.3516545069699,35.50540048511305
0,PSO,184,0.3851851851851852,176.0913931994564,35.744150666070595
0,PSO,185,0.3851851851851852,175.86625079472208,35.950390885555066
0,PSO,186,0.3851851851851852,175.60009975114488,36.183826107875525
0,PSO,187,0.3851851851851852,175.34584457145053,36.42519257713197
0,PSO,188,0.3851851851851852,175.2101223644877,36.54292227986195
0,PSO,189,0.3851851851851852,174.98837739019163,36.74966459353932
0,PSO,190,0.3851851851851852,174.76998208335482,36.95175404589923
0,PSO,191,0.3851851851851852,174.5853737041328,37.12975090293361
0,PSO,192,0.3851851851851852,174.34920064863033,37.34526008309081
0,PSO,193,0.3851851851851852,174.14293754224815,37.543924460297745
0,PSO,194,0.3851851851851852,173.89513370712052,37.766106956914804
0,PSO,195,0.3851851851851852,173.70111335370282,37.9475303167063
0,PSO,196,0.3851851851851852,173.54930507658875,38.078597786486405
0,PSO,197,0.3851851851851852,173.34239316680504,38.277551530421555
0,PSO,198,0.3851851851851852,173.12495415107384,38.475874975846644
0,PSO,199,0.3868312757201646,172.91914103352295,38.67439869673789
0,PSO,200,0.3868312757201646,172.6628194447502,38.91239510596112
0,PSO,201,0.3868312757201646,172.40903717873405,39.15511144321117
0,PSO,202,0.3868312757201646,172.15377024062465,39.399609327207024
0,PSO,203,0.3868312757201646,171.93527814945688,39.60616030984694
0,PSO,204,0.3868312757201646,171.69349787611534,39.82884829855077
0,PSO,205,0.3868312757201646,171.44517037755887,40.069714918514656
0,PSO,206,0.3868312757201646,171.2247602975888,40.27940632484138
0,PSO,207,0.3868312757201646,170.96735543699083,40.52170433744954
0,PSO,208,0.3868312757201646,170.70968989356078,40.75203616925069
0,PSO,209,0.3868312757201646,170.5031036496511,40.94147981099586
0,PSO,210,0.3868312757201646,170.2478872878912,41.164909890313496
0,PSO,211,0.3868312757201646,170.0759736489152,41.324147138771885
0,PSO,212,0.3868312757201646,169.83144522537125,41.53082496492056
0,PSO,213,0.3868312757201646,169.62702932759922,41.719034535929715
0,PSO,214,0.3868312757201646,169.39647514613756,41.887612625515004
0,PSO,215,0.3868312757201646,169.13565254287965,42.127439776853414
0,PSO,216,0.3868312757201646,168.85829901046756,42.354299046145144
0,PSO,217,0.3868312757201646,168.61035165301595,42.58698605089659
0,PSO,218,0.3868312757201646,168.3442471027362,42.822610684342735
0,PSO,219,0.3868312757201646,168.12078264607592,43.028677460127085
0,PSO,220,0.3868312757201646,167.94050812758903,43.19198106060048
0,PSO,221,0.3868312757201646,167.74686684405577,43.37854531000338
0,PSO,222,0.3868312757201646,167.50073696385687,43.59791245325224
0,PSO,223,0.3868312757201646,167.26349653753692,43.825658908228995
0,PSO,224,0.3868312757201646,167.12955784266586,43.94232106768142
0,PSO,225,0.3868312757201646,166.87227057886201,44.18465553014577
0,PSO,226,0.3868312757201646,166.670132419353,44.35276662011178
0,PSO,227,0.3868312757201646,166.41274187782255,44.59484879830617
0,PSO,228,0.3868312757201646,166.16667397160236,44.818196361701006
0,PSO,229,0.3868312757201646,165.9232590903182,45.03773555533072
0,PSO,230,0.3868312757201646,165.71526879666834,45.229967836654616
0,PSO,231,0.3868312757201646,165.49029400096407,45.43740366323349
0,PSO,232,0.3868312757201646,165.2343777043666,45.681273321765964
0,PSO,233,0.3868312757201646,164.97897329136572,45.92488475253143
0,PSO,234,0.3868312757201646,164.76225875262816,46.13450090709312
0,PSO,235,0.3868312757201646,164.50673265058126,46.37815541486532
0,PSO,236,0.3868312757201646,164.27793613952267,46.5913764334217
0,PSO,237,0.3868312757201646,164.01630748184823,46.82911594301736
0,PSO,238,0.3868312757201646,163.7755715218911,47.05921011775779
0,PSO,239,0.3868312757201646,163.61469947570282,47.20161736298925
0,PSO,240,0.3868312757201646,163.37578996950342,47.42646854105786
0,PSO,241,0.3868312757201646,163.14424226731558,47.646718183159074
0,PSO,242,0.3868312757201646,162.89072273864886,47.88540618211391
0,PSO,243,0.3868312757201646,162.66336591546246,48.095449690589305
0,PSO,244,0.3868312757201646,162.40380531954756,48.335038336820425
0,PSO,245,0.3868312757201646,162.18696053541515,48.52719217249997
0,PSO,246,0.3868312757201646,162.0055899195444,48.69502475981025
0,PSO,247,0.3868312757201646,161.79024466208216,48.88647522301972
0,PSO,248,0.3868312757201646,161.53491519292828,49.13038524714682
0,PSO,249,0.3868312757201646,161.30092629914344,49.34541462599814
0,PSO,250,0.3868312757201646,161.04106988089944,49.58539367648122
0,PSO,251,0.3868312757201646,160.79322656828398,49.817024677417315
0,PSO,252,0.3868312757201646,160.53994618505357,50.063061337031286
0,PSO,253,0.3868312757201646,160.2866909679551,50.309254999700315
0,PSO,254,0.3868312757201646,160.09320140766516,50.49310394819686
0,PSO,255,0.3868312757201646,159.91619608159294,50.65714943713616
0,PSO,256,0.3868312757201646,159.68052948809057,50.87588785036895
0,PSO,257,0.3868312757201646,159.43031608546244,51.11894217420047
0,PSO,258,0.3868312757201646,159.19003410465527,51.34578316329139
0,PSO,259,0.3868312757201646,158.9306496107281,51.58645193340807
0,PSO,260,0.3868312757201646,158.67830936037407,51.83357059634472
0,PSO,261,0.3868312757201646,158.4456345938293,52.05042229464339
0,PSO,262,0.3868312757201646,158.21440993339735,52.26791182996586
0,PSO,263,0.3868312757201646,157.96589268443648,52.5097168576633
0,PSO,264,0.3868312757201646,157.71993749770843,52.73180537398975
0,PSO,265,0.3868312757201646,157.5369974627626,52.90970248994939
0,PSO,266,0.3868312757201646,157.3155348830262,53.095364016060536
0,PSO,267,0.3868312757201646,157.10347040845775,53.29536790989891
0,PSO,268,0.3868312757201646,156.85190265838995,53.51659632651669
0,PSO,269,0.3868312757201646,156.5912046669239,53.75131965928956
0,PSO,270,0.3868312757201646,156.40905054110254,53.9186016850343
0,PSO,271,0.3868312757201646,156.17358100331845,54.12293901115618
0,PSO,272,0.3868312757201646,155.92896965856374,54.34305910821526
0,PSO,273,0.3868312757201646,155.75117231914524,54.51485841239887
0,PSO,274,0.3868312757201646,155.48954884072555,54.75297333800849
0,PSO,275,0.3868312757201646,155.27373322373552,54.95594716097829
0,PSO,276,0.3868312757201646,155.01948535630288,55.18419927114638
0,PSO,277,0.3868312757201646,154.8066437772049,55.38547707017416
0,PSO,278,0.3868312757201646,154.60567549886878,55.56779423021356
0,PSO,279,0.3868312757201646,154.3583871584627,55.802892975127165
0,PSO,280,0.3868312757201646,154.14147788088013,56.01811023248157
0,PSO,281,0.3868312757201646,153.88859635547277,56.2646253164028
0,PSO,282,0.3868312757201646,153.67490699115416,56.46963497388208
0,PSO,283,0.3868312757201646,153.5103902213539,56.61786311974512
0,PSO,284,0.3868312757201646,153.25376918405203,56.861006351164725
0,PSO,285,0.3868312757201646,152.99231859339247,57.100196045152835
0,PSO,286,0.3868312757201646,152.78449744089522,57.29770370890114
0,PSO,287,0.3868312757201646,152.57293327868533,57.49230479045335
0,PSO,288,0.3868312757201646,152.3201359316766,57.73897805670083
0,PSO,289,0.3868312757201646,152.06490767460377,57.983050002804546
0,PSO,290,0.3868312757201646,151.89851041956268,58.146821050041865
0,PSO,291,0.3868312757201646,151.64293834302796,58.390712801682454
0,PSO,292,0.3868312757201646,151.38745205949635,58.635051716375756
0,PSO,293,0.3868312757201646,151.17990335857968,58.83077194986505
0,PSO,294,0.3868312757201646,150.97640304163735,59.021955272539444
0,PSO,295,0.3868312757201646,150.75751085080634,59.234923588308746
0,PSO,296,0.3868312757201646,150.52741586937913,59.4500649689628
0,PSO,297,0.3868312757201646,150.28599764595955,59.684978815601404
0,PSO,298,0.3868312757201646,150.0343311031054,59.924094128027974
0,PSO,299,0.3868312757201646,149.81376113743318,60.135088541465656
1,PSO,0,0.023178807947019868,221.58631041945878,0.1753139387087362
1,PSO,1,0.052152317880794705,221.14135042499908,0.30570989438316765
1,PSO,2,0.08443708609271523,220.68350422613508,0.3699356155022721
1,PSO,3,0.0869205298013245,220.30874282411725,0.4548364381408874
1,PSO,4,0.0935430463576159,219.89777909615918,0.5667366328936329
1,PSO,5,0.09768211920529801,219.60573712261527,0.6519414852749945
1,PSO,6,0.1183774834437086,219.27562106249397,0.827438021806789
1,PSO,7,0.1390728476821192,218.87051721380584,0.9495385895327177
1,PSO,8,0.1390728476821192,218.5437194416648,1.1166161235916148
1,PSO,9,0.16556291390728478,218.24172345150228,1.2531059371276085
1,PSO,10,0.20033112582781457,217.94697853762523,1.4044476155692591
1,PSO,11,0.22764900662251655,217.70573775233953,1.5323232782986718
1,PSO,12,0.2293046357615894,217.3932929091696,1.702138421372203
1,PSO,13,0.23344370860927152,217.04711150700118,1.7765406579850729
1,PSO,14,0.23344370860927152,216.78620240135984,1.78279694024113
1,PSO,15,0.23344370860927152,216.5243861794599,1.9001727711855159
1,PSO,16,0.2392384105960265,216.2519393834187,2.0167744223951676
1,PSO,17,0.2392384105960265,215.98923428120003,2.0824573977130867
1,PSO,18,0.2392384105960265,215.7271692312949,2.194052320924193
1,PSO,19,0.2392384105960265,215.52742236484065,2.2736570837519294
1,PSO,20,0.2392384105960265,215.3746874826515,2.3408997166800423
1,PSO,21,0.2392384105960265,215.193426343668,2.404868569313693
1,PSO,22,0.2392384105960265,215.11020132929676,2.46106724562919
1,PSO,23,0.2392384105960265,214.96005816901484,2.495966076936516
1,PSO,24,0.2392384105960265,214.87535432569976,2.547769403019484
1,PSO,25,0.2392384105960265,214.71078661327616,2.647093864491035
1,PSO,26,0.2392384105960265,214.59956551933493,2.7547559143043623
1,PSO,27,0.2392384105960265,214.45858326202293,2.8586807858365604
1,PSO,28,0.2392384105960265,214.38248926471397,2.947861770038576
1,PSO,29,0.2392384105960265,214.28151447883633,3.0359779343385513
1,PSO,30,0.2392384105960265,214.1888036201006,3.1618169698857326
1,PSO,31,0.2392384105960265,214.10474922435097,3.266676361490753
1,PSO,32,0.2392384105960265,214.04051775681964,3.3041424538007464
1,PSO,33,0.2392384105960265,213.9671013414476,3.4124020975128335
1,PSO,34,0.2392384105960265,213.87935996097121,3.5115401071485377
1,PSO,35,0.2392384105960265,213.79444105171987,3.6135896846635087
1,PSO,36,0.2392384105960265,213.7013247552709,3.7403450056269802
1,PSO,37,0.2392384105960265,213.62662022597178,3.8530282605672426
1,PSO,38,0.2392384105960265,213.5772290395691,3.9068363087699463
1,PSO,39,0.2392384105960265,213.5262322128047,3.951058556842829
1,PSO,40,0.2392384105960265,213.4732337756268,3.997349467203552
1,PSO,41,0.2392384105960265,213.3864802575228,4.116325913473031
1,PSO,42,0.2392384105960265,213.3083732313834,4.240379382081564
1,PSO,43,0.2392384105960265,213.2738029854028,4.269465341098588
1,PSO,44,0.24172185430463577,213.18914137175062,4.3991707284298
1,PSO,45,0.24172185430463577,213.11056878466405,4.520186552828951
1,PSO,46,0.24172185430463577,213.0258193839275,4.653158322701078
1,PSO,47,0.24172185430463577,212.97651359329512,4.729210340211033
1,PSO,48,0.24172185430463577,212.89768665215593,4.850699673360105
1,PSO,49,0.24172185430463577,212.8532083497625,4.92270579241666
1,PSO,50,0.24172185430463577,212.8230176494531,4.949073803330205
1,PSO,51,0.24172185430463577,212.77520837005494,5.006850894457751
1,PSO,52,0.24172185430463577,212.70932209618445,5.126361403238798
1,PSO,53,0.24172185430463577,212.6811483351531,5.1386536551685955
1,PSO,54,0.24172185430463577,212.6419216884679,5.1815346984215545
1,PSO,55,0.24172185430463577,212.62039216586845,5.206311916969839
1,PSO,56,0.24172185430463577,212.59044219891138,5.227781469463218
1,PSO,57,0.24172185430463577,212.57211050524066,5.241493112204151
1,PSO,58,0.24172185430463577,212.5492009822702,5.25314500626276
1,PSO,59,0.24172185430463577,212.5316220093245,5.265442137094407
1,PSO,60,0.24172185430463577,212.5169481895996,5.276854917037345
1,PSO,61,0.24172185430463577,212.49970713438375,5.27761788086765
1,PSO,62,0.24172185430463577,212.47801195273286,5.29454324084891
1,PSO,63,0.24172185430463577,212.4620524081045,5.300342533419026
1,PSO,64,0.24172185430463577,212.446292288902,5.302812189677362
1,PSO,65,0.24172185430463577,212.42148199809407,5.317528900864775
1,PSO,66,0.24172185430463577,212.40512319118602,5.31994190781023
1,PSO,67,0.24172185430463577,212.3935278603215,5.326688232622795
1,PSO,68,0.24172185430463577,212.36763667320628,5.337945358097151
1,PSO,69,0.24172185430463577,212.3496982810428,5.343573033123633
1,PSO,70,0.24172185430463577,212.32182544354563,5.339773744467808
1,PSO,71,0.24172185430463577,212.3021867763981,5.33714722016082
1,PSO,72,0.24172185430463577,212.29326683067393,5.336200966973575
1,PSO,73,0.24172185430463577,212.28240308283011,5.335712743970804
1,PSO,74,0.24172185430463577,212.26893519205456,5.334093826457833
1,PSO,75,0.24172185430463577,212.25261607694625,5.33532143285108
1,PSO,76,0.24172185430463577,212.23122768155713,5.340649287154883
1,PSO,77,0.24172185430463577,212.21832862056368,5.3421821262721325
1,PSO,78,0.24172185430463577,212.19667067550353,5.349241290114467
1,PSO,79,0.24172185430463577,212.18425407102237,5.349951796298495
1,PSO,80,0.24172185430463577,212.17109700780162,5.357189358733666
1,PSO,81,0.24172185430463577,212.1569294425145,5.353025224629086
1,PSO,82,0.24172185430463577,212.14371808483278,5.359345805970466
1,PSO,83,0.24172185430463577,212.13434369934686,5.356246446658355
1,PSO,84,0.24172185430463577,212.11118890251123,5.362308060691616
1,PSO,85,0.24172185430463577,212.09448138908533,5.359775652303792
1,PSO,86,0.24172185430463577,212.07641645192476,5.361311218942263
1,PSO,87,0.24172185430463577,212.05783740059087,5.355004938775601
1,PSO,88,0.24172185430463577,212.0412911281212,5.359250595450499
1,PSO,89,0.24172185430463577,212.02690003641555,5.362283508210121
1,PSO,90,0.24172185430463577,212.01354249558472,5.367305683050412
1,PSO,91,0.24172185430463577,211.99667503349005,5.3692221882252165
1,PSO,92,0.24172185430463577,211.97558341202608,5.369974895050353
1,PSO,93,0.24172185430463577,211.95972164572714,5.380363298650105
1,PSO,94,0.24172185430463577,211.9417568393545,5.376683091773847
1,PSO,95,0.24172185430463577,211.92607319860343,5.390363213176503
1,PSO,96,0.24172185430463577,211.9065267113373,5.390849611833702
1,PSO,97,0.24172185430463577,211.8889325724865,5.4025568353512385
1,PSO,98,0.24172185430463577,211.86504881871784,5.4079491422857835
1,PSO,99,0.24172185430463577,211.84919598019945,5.415353589117633
1,PSO,100,0.24172185430463577,211.8341799680415,5.415550469693289
1,PSO,101,0.24172185430463577,211.8102870318694,5.4165750325170325
1,PSO,102,0.24172185430463577,211.80214362418104,5.416073407512398
1,PSO,103,0.24172185430463577,211.78547702175433,5.417649077795097
1,PSO,104,0.24172185430463577,211.77897065667725,5.416736249026428
1,PSO,105,0.24172185430463577,211.7648068666393,5.416376669301141
1,PSO,106,0.24172185430463577,211.74970016738013,5.416734779206292
1,PSO,107,0.24172185430463577,211.74231520988602,5.421200002232294
1,PSO,108,0.24172185430463577,211.72930760117623,5.42410189225318
1,PSO,109,0.24172185430463577,211.72048228524508,5.4312572414439035
1,PSO,110,0.24172185430463577,211.7059928949803,5.438897434028882
1,PSO,111,0.24172185430463577,211.69428429443775,5.4409015897621655
1,PSO,112,0.24172185430463577,211.6788540781669,5.45493517706507
1,PSO,113,0.24172185430463577,211.66932553333794,5.458944929606734
1,PSO,114,0.24172185430463577,211.64881248664022,5.461770065329402
1,PSO,115,0.24172185430463577,211.6313217812447,5.470360080848989
1,PSO,116,0.24172185430463577,211.62140117796153,5.4707288429647605
1,PSO,117,0.24172185430463577,211.5980209107658,5.483929244464683
1,PSO,118,0.24172185430463577,211.5839088293889,5.484990620844055
1,PSO,119,0.24172185430463577,211.55750078631445,5.492970750102848
1,PSO,120,0.24172185430463577,211.54130755024303,5.49611092435189
